time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss
2160,984,87.59,99,187.39800067000004,97940,7.742636826811278e-05,4396,18.024520874023438,0.7211159467697144,-52.47578430175781,-1.321967601776123
2170,984,87.78,100,187.97158928999997,98760,7.742636826811278e-05,4437,33.6181640625,0.7189272046089172,-53.907806396484375,-1.3449435234069824
2180,983,87.76,101,187.93608464000002,99740,7.742636826811278e-05,4486,30.023311614990234,0.7163239121437073,-52.91938400268555,-1.2765932083129883
2190,983,87.53,102,187.43609339,100540,7.742636826811278e-05,4526,13.228596687316895,0.7141779661178589,-54.92789840698242,-1.343503475189209
2200,982,87.7,103,187.80093497999994,101480,7.742636826811278e-05,4573,26.845767974853516,0.7116581797599792,-55.61261749267578,-1.3419785499572754
2210,982,87.35,104,187.46041402000003,102300,7.742636826811278e-05,4614,28.95827865600586,0.7094931602478027,-55.77018737792969,-1.415853500366211
2220,981,87.02,104,186.59328899999997,103060,7.742636826811278e-05,4652,43.09806823730469,0.707500159740448,-55.98096466064453,-1.3714191913604736
2230,980,86.62,106,185.63183662,104020,7.742636826811278e-05,4700,30.559772491455078,0.704987108707428,-56.17113494873047,-1.3405115604400635
2240,980,86.53,106,185.44054154999998,104700,7.742636826811278e-05,4734,32.40729522705078,0.703212559223175,-57.36111068725586,-1.4218107461929321
2250,979,86.7,107,185.81666318999999,105760,7.742636826811278e-05,4787,31.199533462524414,0.7004475593566895,-57.15631866455078,-1.4386969804763794
2260,979,86.55,108,185.48448623000002,106440,7.742636826811278e-05,4821,32.51631164550781,0.698682427406311,-56.188167572021484,-1.3800432682037354
2270,978,86.46,109,185.09774887999995,107520,7.742636826811278e-05,4875,35.26765823364258,0.6958670020103455,-58.08488464355469,-1.4478362798690796
2280,978,86.76,110,186.18971919,108280,7.742636826811278e-05,4913,26.31100845336914,0.6938722133636475,-58.851806640625,-1.4362021684646606
2290,977,87.0,111,187.004155,109240,7.742636826811278e-05,4961,57.26813507080078,0.6913544535636902,-57.896636962890625,-1.5158982276916504
2300,976,87.13,112,187.18602923999998,110040,7.742636826811278e-05,5001,77.78539276123047,0.6892675161361694,-59.77996063232422,-1.4890165328979492
2310,976,87.46,113,187.68806238000002,111060,7.742636826811278e-05,5052,59.39484405517578,0.6866286396980286,-59.2330322265625,-1.4665110111236572
2320,975,87.63,114,188.44700986,111740,7.742636826811278e-05,5086,31.12349510192871,0.6848778128623962,-60.686866760253906,-1.4714152812957764
2330,974,88.06,115,189.60479588,112800,7.742636826811278e-05,5139,42.80699157714844,0.682168185710907,-60.96703338623047,-1.5750964879989624
2340,974,88.02,116,189.30276385000002,113420,7.742636826811278e-05,5170,31.470355987548828,0.6805700659751892,-60.54597473144531,-1.4956825971603394
2350,973,88.21,117,190.00378393999995,114620,7.742636826811278e-05,5230,23.287120819091797,0.6774875521659851,-61.461143493652344,-1.5076653957366943
2360,973,88.36,118,190.37880921,115160,7.742636826811278e-05,5257,38.783599853515625,0.6760964393615723,-62.68817138671875,-1.5636098384857178
2370,972,88.25,119,190.23858964000001,116400,7.742636826811278e-05,5319,15.659469604492188,0.672937273979187,-62.15519332885742,-1.5318009853363037
2380,971,88.07,120,189.70641049000002,116920,7.742636826811278e-05,5345,26.02361297607422,0.6716285347938538,-63.16184997558594,-1.5603206157684326
2390,971,87.9,121,189.25164243,118140,7.742636826811278e-05,5406,35.065582275390625,0.668542742729187,-62.74665451049805,-1.574742317199707
2400,971,87.84,122,189.60049032000003,118700,7.742636826811278e-05,5434,43.84264373779297,0.6671152710914612,-62.69124984741211,-1.6174776554107666
2410,970,87.61,123,189.44532745,119900,7.742636826811278e-05,5494,8.341081619262695,0.6640764474868774,-65.00601959228516,-1.6261327266693115
2420,970,87.89,124,189.83081485,120500,7.742636826811278e-05,5524,21.363056182861328,0.662550687789917,-64.11554718017578,-1.6294680833816528
2430,970,87.93,125,189.92170657999998,121660,7.742636826811278e-05,5582,29.294185638427734,0.6596121788024902,-64.22908020019531,-1.5674124956130981
2440,970,87.96,126,190.22618655999997,122280,7.742636826811278e-05,5613,16.222984313964844,0.6580594778060913,-64.90287017822266,-1.637455940246582
2450,969,87.86,127,189.87705852999997,123440,7.742636826811278e-05,5671,10.094657897949219,0.6551662087440491,-66.10035705566406,-1.7178256511688232
2460,968,87.54,127,189.02394627,124020,7.742636826811278e-05,5700,81.36128234863281,0.6537207365036011,-64.99128723144531,-1.692886471748352
2470,968,87.64,129,189.45457565999996,125260,7.742636826811278e-05,5762,6.254697799682617,0.6506814360618591,-66.30845642089844,-1.6477317810058594
2480,968,87.66,129,189.40311908,125740,7.742636826811278e-05,5786,28.258934020996094,0.6495097875595093,-66.54451751708984,-1.700286865234375
2490,967,87.52,131,189.28644323,126940,7.742636826811278e-05,5846,45.1165771484375,0.6465665698051453,-67.05323791503906,-1.6271518468856812
2500,967,87.37,131,188.91904186,127440,7.742636826811278e-05,5871,41.63972854614258,0.6453496813774109,-66.82682037353516,-1.6505303382873535
2510,967,87.7,133,189.60939280000002,128740,7.742636826811278e-05,5936,27.58631706237793,0.6421617865562439,-69.65609741210938,-1.7230916023254395
2520,967,87.61,133,189.54507370000002,129180,7.742636826811278e-05,5958,46.75563049316406,0.6410857439041138,-67.38385772705078,-1.7198611497879028
2530,967,87.63,134,189.90309498000002,130560,7.742636826811278e-05,6027,10.995475769042969,0.6377766132354736,-68.51985168457031,-1.8092424869537354
2540,967,87.51,135,189.45650003000003,130940,7.742636826811278e-05,6046,36.3476448059082,0.6368637681007385,-69.76959228515625,-1.7787989377975464
2550,966,87.62,136,189.62833009999997,132400,7.742636826811278e-05,6119,28.134111404418945,0.6333103775978088,-69.77174377441406,-1.7940934896469116
2560,966,88.22,137,191.07711768000001,132700,7.742636826811278e-05,6134,66.94239807128906,0.6325861811637878,-70.00945281982422,-1.7662018537521362
2570,966,88.39,138,191.14955905,134160,7.742636826811278e-05,6207,27.488567352294922,0.6290907263755798,-69.13541412353516,-1.7314767837524414
2580,965,88.49,139,191.60152237999998,134500,7.742636826811278e-05,6224,28.73236083984375,0.6282827854156494,-70.333984375,-1.8558577299118042
2590,964,88.74,140,191.99765674999995,135900,7.742636826811278e-05,6294,30.778907775878906,0.6249415278434753,-70.85026550292969,-1.7819597721099854
2600,964,88.92,141,192.33464996000004,136420,7.742636826811278e-05,6320,30.93499755859375,0.6236981153488159,-70.15470886230469,-1.8585078716278076
2610,964,89.04,142,192.53373405,137680,7.742636826811278e-05,6383,27.091571807861328,0.6207186579704285,-70.46775817871094,-1.8044285774230957
2620,963,89.11,143,192.81117258999998,138200,7.742636826811278e-05,6409,47.61787414550781,0.6195116639137268,-71.24134826660156,-1.8632709980010986
2630,961,89.05,145,192.51830648999996,139460,7.742636826811278e-05,6472,45.162593841552734,0.6165868043899536,-70.04444885253906,-1.7992355823516846
2640,961,89.27,145,193.18579741000002,139940,7.742636826811278e-05,6496,52.85889434814453,0.6154667139053345,-72.3885269165039,-1.8451040983200073
2650,960,89.03,147,192.97366005999996,141260,7.742636826811278e-05,6562,32.896400451660156,0.6124060750007629,-71.85997009277344,-1.872756004333496
2660,960,89.01,147,192.97250463999998,141740,7.742636826811278e-05,6586,69.043701171875,0.6113013029098511,-71.34469604492188,-1.9028587341308594
2670,960,89.01,148,193.30039487000002,143060,7.742636826811278e-05,6652,77.58007049560547,0.6082736253738403,-73.07630920410156,-1.8676495552062988
2680,960,89.06,149,193.49757304000002,143540,7.742636826811278e-05,6676,40.55998992919922,0.6071733832359314,-74.30137634277344,-1.9292309284210205
2690,960,89.16,150,193.97549784999998,144880,7.742636826811278e-05,6743,20.23098373413086,0.604101300239563,-72.70497131347656,-1.916774034500122
2700,960,89.21,151,194.04725896,145400,7.742636826811278e-05,6769,14.400544166564941,0.6029167771339417,-73.22005462646484,-1.9229421615600586
2710,959,89.1,152,193.88292645,146620,7.742636826811278e-05,6830,51.56162643432617,0.6001431941986084,-74.41291809082031,-1.8158483505249023
2720,958,89.07,153,193.91323429000008,147180,7.742636826811278e-05,6858,39.28472137451172,0.5988695025444031,-74.23866271972656,-1.8089230060577393
2730,957,89.17,155,194.30522506999998,148380,7.742636826811278e-05,6918,41.89934539794922,0.5961758494377136,-75.5789566040039,-1.9516922235488892
2740,957,89.17,155,194.65029328,148980,7.742636826811278e-05,6948,24.982608795166016,0.5948259830474854,-76.54481506347656,-2.089026927947998
2750,957,89.34,156,194.91524895999999,150160,7.742636826811278e-05,7007,79.40016174316406,0.5921630859375,-75.56816864013672,-2.061469316482544
2760,956,89.28,157,194.94900306,150780,7.742636826811278e-05,7038,101.36711120605469,0.5907765030860901,-76.20480346679688,-1.8899059295654297
2770,955,89.34,158,195.0521975,151940,7.742636826811278e-05,7096,62.278221130371094,0.5881707072257996,-76.15245819091797,-2.0262436866760254
2780,955,89.57,159,195.58124796,152660,7.742636826811278e-05,7132,30.186662673950195,0.5865552425384521,-78.00926208496094,-1.9830522537231445
2790,954,89.76,161,195.98086207000003,153680,7.742636826811278e-05,7183,21.340404510498047,0.5842958688735962,-76.21592712402344,-2.067521333694458
2800,953,89.98,162,196.86330416000004,154560,7.742636826811278e-05,7227,41.715850830078125,0.5823466181755066,-78.06744384765625,-2.0156607627868652
2810,953,89.87,163,196.75134389,155540,7.742636826811278e-05,7276,29.10028076171875,0.580202579498291,-77.2226333618164,-2.007580280303955
2820,953,90.02,163,197.11612977999994,156320,7.742636826811278e-05,7315,17.028072357177734,0.5784863829612732,-78.80758666992188,-2.1025757789611816
2830,953,90.19,164,197.19279436999997,157280,7.742636826811278e-05,7363,70.36396789550781,0.576359748840332,-78.82162475585938,-2.017059087753296
2840,953,90.42,165,197.7413792,158140,7.742636826811278e-05,7406,7.241788864135742,0.574458658695221,-79.15812683105469,-2.080310106277466
2850,953,90.85,166,198.68823586000002,159120,7.742636826811278e-05,7455,7.028870582580566,0.5723055005073547,-79.76065063476562,-2.113511562347412
2860,953,91.04,167,199.08441604,159940,7.742636826811278e-05,7496,29.1739559173584,0.5705199241638184,-78.76402282714844,-2.103147268295288
2870,953,91.11,168,199.37145963000003,160980,7.742636826811278e-05,7548,25.36846923828125,0.5682615637779236,-79.92581176757812,-2.164029121398926
2880,953,90.99,169,199.10751912,161720,7.742636826811278e-05,7585,72.74401092529297,0.5666622519493103,-78.53787231445312,-2.1118154525756836
2890,953,90.86,170,198.94366566,162760,7.742636826811278e-05,7637,86.86553955078125,0.5644174814224243,-79.74076843261719,-2.082287311553955
2900,953,90.61,171,198.19614443999998,163500,7.742636826811278e-05,7674,28.381391525268555,0.5628300905227661,-80.44637298583984,-2.060969591140747
2910,953,90.92,172,199.07748134000005,164580,7.742636826811278e-05,7728,41.998435974121094,0.5605087280273438,-80.02157592773438,-2.219552993774414
2920,953,91.41,173,200.54714126000002,165360,7.742636826811278e-05,7767,41.737586975097656,0.5588394403457642,-81.76531219482422,-2.1332616806030273
2930,952,91.57,174,201.31014091,166440,7.742636826811278e-05,7821,9.592216491699219,0.5565458536148071,-82.29398345947266,-2.311612606048584
2940,951,91.73,175,201.55919307999997,167380,7.742636826811278e-05,7868,4.308835983276367,0.5545628070831299,-82.21403503417969,-2.325294256210327
2950,951,91.65,176,201.64669553,168340,7.742636826811278e-05,7916,25.57436752319336,0.552544891834259,-81.44363403320312,-2.1909914016723633
2960,951,91.57,177,201.55809974,169220,7.742636826811278e-05,7960,20.72658920288086,0.5507109761238098,-82.13362884521484,-2.2631168365478516
2970,950,91.71,179,202.22242444000003,170240,7.742636826811278e-05,8011,80.65373229980469,0.5485775470733643,-79.6798095703125,-2.190196990966797
2980,950,91.96,179,202.98787363,171060,7.742636826811278e-05,8052,27.380184173583984,0.546886146068573,-81.509765625,-2.3638620376586914
2990,951,92.32,180,204.04201505999998,172120,7.742636826811278e-05,8105,6.445634841918945,0.5447045564651489,-84.4730453491211,-2.3401598930358887
3000,951,92.75,181,205.37160516000003,172940,7.742636826811278e-05,8146,13.212465286254883,0.5430170297622681,-82.71708679199219,-2.3172357082366943
3010,950,93.01,183,206.25797661000001,174000,7.742636826811278e-05,8199,111.26581573486328,0.5408315658569336,-82.00390625,-2.340228319168091
3020,950,93.04,183,206.1831641,174880,7.742636826811278e-05,8243,35.65757751464844,0.5390301942825317,-84.97915649414062,-2.245497941970825
3030,950,93.08,185,206.3865568,175860,7.742636826811278e-05,8292,31.235618591308594,0.5370451211929321,-85.72164916992188,-2.3535044193267822
3040,950,92.93,185,206.40569216,176700,7.742636826811278e-05,8334,25.903282165527344,0.535333514213562,-84.47642517089844,-2.3106420040130615
3050,949,92.99,187,206.66072337000003,177700,7.742636826811278e-05,8384,69.0997085571289,0.5333166718482971,-83.55786895751953,-2.3409297466278076
3060,949,93.43,187,207.96646611000003,178500,7.742636826811278e-05,8424,33.381507873535156,0.5316836833953857,-85.60289001464844,-2.321941375732422
3070,949,93.65,189,208.50791308,179580,7.742636826811278e-05,8478,30.57220458984375,0.5295081734657288,-85.34774780273438,-2.439302444458008
3080,949,93.91,189,209.13626488999995,180400,7.742636826811278e-05,8519,39.241241455078125,0.5278571248054504,-86.47264099121094,-2.3860983848571777
3090,949,93.87,191,209.06434095999998,181500,7.742636826811278e-05,8574,13.13929271697998,0.5256590247154236,-86.48066711425781,-2.385714530944824
3100,949,93.91,192,208.92831219000007,182320,7.742636826811278e-05,8615,43.860931396484375,0.5240296721458435,-87.39009094238281,-2.4173061847686768
3110,949,94.07,193,209.3155953,183440,7.742636826811278e-05,8671,50.6955451965332,0.5218242406845093,-89.11226654052734,-2.281877279281616
3120,949,93.81,194,208.91924572999997,184180,7.742636826811278e-05,8708,56.84617614746094,0.520369827747345,-84.94915771484375,-2.4733214378356934
3130,948,93.65,195,208.42605876000005,185280,7.742636826811278e-05,8763,42.32402801513672,0.5182100534439087,-85.83329772949219,-2.586638927459717
3140,948,93.8,196,208.76191530000003,186100,7.742636826811278e-05,8804,117.57492065429688,0.5166029334068298,-85.24139404296875,-2.5206661224365234
3150,948,94.09,197,209.62959904,187180,7.742636826811278e-05,8858,16.899166107177734,0.5145015120506287,-85.23486328125,-2.378039836883545
3160,947,93.9,198,209.15913638,187940,7.742636826811278e-05,8896,35.03752899169922,0.5130210518836975,-88.11656951904297,-2.415966510772705
3170,947,93.93,199,209.28145045000002,189080,7.742636826811278e-05,8953,121.30735778808594,0.5108190774917603,-87.25531768798828,-2.344761848449707
3180,947,94.1,200,209.95287782,189960,7.742636826811278e-05,8997,18.146358489990234,0.5091356039047241,-88.97334289550781,-2.5060477256774902
3190,947,94.48,201,210.99671678,191020,7.742636826811278e-05,9050,35.141517639160156,0.5071035623550415,-87.93392944335938,-2.419553756713867
3200,947,94.87,202,212.31928354,191860,7.742636826811278e-05,9092,9.96876335144043,0.5055064558982849,-88.32015228271484,-2.5851848125457764
3210,947,94.84,203,212.40785614999996,192920,7.742636826811278e-05,9145,48.4010009765625,0.5034898519515991,-87.3263168334961,-2.3894331455230713
3220,947,95.31,204,213.88827285,193820,7.742636826811278e-05,9190,22.530630111694336,0.5017833709716797,-89.6190185546875,-2.4520978927612305
3230,947,95.68,205,215.168719,194760,7.742636826811278e-05,9237,45.77986145019531,0.5000081062316895,-89.61469268798828,-2.5228774547576904
3240,947,95.82,206,215.81667710000002,195680,7.742636826811278e-05,9283,45.415435791015625,0.4982623755931854,-89.48483276367188,-2.4796924591064453
3250,947,95.99,207,216.53172947000002,196760,7.742636826811278e-05,9337,19.856842041015625,0.49621155858039856,-86.95944213867188,-2.524156093597412
3260,946,96.73,208,218.61808350000004,197680,7.742636826811278e-05,9383,15.428812026977539,0.494473934173584,-90.60853576660156,-2.6122660636901855
3270,946,97.35,210,220.34937838999997,198880,7.742636826811278e-05,9443,12.387215614318848,0.4922199845314026,-91.9438705444336,-2.58622407913208
3280,946,97.84,210,221.47232379999997,199680,7.742636826811278e-05,9483,11.72989559173584,0.49071744084358215,-88.03030395507812,-2.623270034790039
3290,945,98.15,212,222.53601644,200760,7.742636826811278e-05,9537,60.72833251953125,0.4887155592441559,-92.86598205566406,-2.5075864791870117
3300,944,98.41,213,222.93874174,201720,7.742636826811278e-05,9585,26.671409606933594,0.48693186044692993,-91.88980865478516,-2.6482529640197754
3310,944,98.83,214,224.16524641,202740,7.742636826811278e-05,9636,17.382190704345703,0.48505139350891113,-92.41424560546875,-2.629621744155884
3320,944,98.53,215,223.40038145000003,203600,7.742636826811278e-05,9679,43.28202819824219,0.48347342014312744,-91.9610595703125,-2.6061477661132812
3330,944,99.01,216,224.82191135000002,204800,7.742636826811278e-05,9739,73.8796615600586,0.4812716543674469,-92.81437683105469,-2.6998534202575684
3340,943,99.45,217,225.99235529999999,205580,7.742636826811278e-05,9778,24.79638671875,0.47984543442726135,-94.04673767089844,-2.633549690246582
3350,943,99.78,219,226.74619730000003,206720,7.742636826811278e-05,9835,5.797198295593262,0.4777708053588867,-91.46678161621094,-2.5881471633911133
3360,942,99.64,220,226.39090289,207540,7.742636826811278e-05,9876,33.36652374267578,0.4762882888317108,-92.11532592773438,-2.7989115715026855
3370,942,99.76,221,226.88149028000004,208760,7.742636826811278e-05,9937,46.21931457519531,0.4740944802761078,-91.76113891601562,-2.6975743770599365
3380,941,99.91,222,227.77743232000003,209540,7.742636826811278e-05,9976,51.56739044189453,0.47270113229751587,-89.15892028808594,-2.6029725074768066
3390,941,100.03,223,228.2646893,210740,7.742636826811278e-05,10036,34.72511291503906,0.4705437421798706,-91.62093353271484,-2.556856155395508
3400,940,100.0,224,228.64560888000003,211620,7.742636826811278e-05,10080,31.10909652709961,0.46896764636039734,-93.26481628417969,-2.664422035217285
3410,940,100.07,226,229.08538291999997,212820,7.742636826811278e-05,10140,8.316397666931152,0.4668256938457489,-93.47665405273438,-2.7992663383483887
3420,940,101.0,227,231.67764233000003,213780,7.742636826811278e-05,10188,8.464441299438477,0.46512293815612793,-91.77522277832031,-2.659538745880127
3430,940,101.14,228,232.22375492,214840,7.742636826811278e-05,10241,50.36992645263672,0.46325910091400146,-94.57078552246094,-2.7173123359680176
3440,940,101.34,229,232.85151066000006,215740,7.742636826811278e-05,10286,69.82035827636719,0.4616760015487671,-94.46429443359375,-2.799799680709839
3450,940,101.34,230,233.24324833,216840,7.742636826811278e-05,10341,42.90525817871094,0.45976415276527405,-97.97166442871094,-2.8667750358581543
3460,939,101.65,231,234.37146544000004,217820,7.742636826811278e-05,10390,35.03003692626953,0.45805859565734863,-95.72471618652344,-2.766812801361084
3470,939,101.93,233,235.17519236999996,218840,7.742636826811278e-05,10441,16.224302291870117,0.45629364252090454,-97.49847412109375,-2.958970785140991
3480,938,102.12,234,235.33785901999997,219960,7.742636826811278e-05,10497,23.674976348876953,0.4543682932853699,-93.29557800292969,-2.6890528202056885
3490,938,102.33,235,235.78384581000003,220980,7.742636826811278e-05,10548,8.88618278503418,0.45263126492500305,-91.81380462646484,-2.8214774131774902
3500,938,102.97,236,237.76262318000005,222060,7.742636826811278e-05,10602,20.916812896728516,0.45079395174980164,-97.0443344116211,-2.7867591381073
3510,938,103.74,237,239.52525918,223120,7.742636826811278e-05,10655,5.559623718261719,0.4489920735359192,-95.95880126953125,-2.825209140777588
3520,937,103.87,238,239.93717879999997,224100,7.742636826811278e-05,10704,62.197608947753906,0.4473327100276947,-94.14495849609375,-2.7139458656311035
3530,938,104.02,240,240.53526031,225280,7.742636826811278e-05,10763,31.315589904785156,0.44536203145980835,-98.02825927734375,-3.0455408096313477
3540,938,104.36,240,241.68464554000002,226180,7.742636826811278e-05,10808,45.17963409423828,0.44385382533073425,-96.36436462402344,-2.7496275901794434
3550,939,104.53,241,242.18909152999993,227320,7.742636826811278e-05,10865,14.073427200317383,0.44195207953453064,-96.48558807373047,-2.938589096069336
3560,940,104.45,242,242.03448154,228220,7.742636826811278e-05,10910,60.23567199707031,0.4404580295085907,-96.0924072265625,-2.849700450897217
3570,940,104.11,243,241.41186261,229360,7.742636826811278e-05,10967,8.586912155151367,0.43856775760650635,-96.18389892578125,-2.814771890640259
3580,941,103.97,244,241.45499917,230260,7.742636826811278e-05,11012,20.487228393554688,0.43708616495132446,-97.0805892944336,-2.9386730194091797
3590,941,103.84,245,241.3563237,231380,7.742636826811278e-05,11068,13.167146682739258,0.4352332651615143,-99.43678283691406,-3.0470404624938965
3600,942,103.66,246,241.05467578,232340,7.742636826811278e-05,11116,6.876668930053711,0.4336492121219635,-99.41790771484375,-3.041975975036621
3610,942,103.12,247,240.03186941999996,233460,7.742636826811278e-05,11172,43.376747131347656,0.43181461095809937,-98.27349090576172,-2.8855299949645996
3620,943,102.98,248,239.76944638000003,234360,7.742636826811278e-05,11217,22.24032974243164,0.4303496479988098,-100.39949798583984,-3.0514631271362305
3630,943,103.02,249,239.80660029000003,235600,7.742636826811278e-05,11279,45.4493408203125,0.4283373951911926,-102.67868041992188,-2.9226181507110596
3640,943,103.16,250,240.15518980000002,236460,7.742636826811278e-05,11322,45.1295280456543,0.42696648836135864,-100.953369140625,-2.6898317337036133
3650,944,103.53,251,241.40925979,237660,7.742636826811278e-05,11382,59.68423080444336,0.4250430464744568,-97.21118927001953,-2.8772964477539062
3660,944,104.03,252,243.00093146,238660,7.742636826811278e-05,11432,47.0416259765625,0.4234488606452942,-101.00115966796875,-3.053769826889038
3670,944,105.03,253,245.93751737000002,239860,7.742636826811278e-05,11492,22.950729370117188,0.421551913022995,-101.56094360351562,-2.925605297088623
3680,945,105.43,254,247.33375282999998,240840,7.742636826811278e-05,11541,51.18510437011719,0.4200022220611572,-99.73919677734375,-2.851548194885254
3690,945,106.08,255,248.99580395999993,242000,7.742636826811278e-05,11599,23.493328094482422,0.41817402839660645,-100.97640228271484,-2.9909543991088867
3700,945,106.26,256,249.75226578,243040,7.742636826811278e-05,11651,38.063575744628906,0.416530966758728,-100.63275146484375,-3.0392799377441406
3710,946,107.05,258,251.92372026,244220,7.742636826811278e-05,11710,9.427568435668945,0.4146822690963745,-100.62489318847656,-2.993605852127075
3720,946,107.94,259,254.73343644,245380,7.742636826811278e-05,11768,40.31547546386719,0.41287150979042053,-100.71194458007812,-2.971447229385376
3730,947,108.6,260,256.59154770000004,246460,7.742636826811278e-05,11822,25.453184127807617,0.4111979603767395,-99.74785614013672,-3.0443592071533203
3740,948,109.2,260,258.28716422,247540,7.742636826811278e-05,11876,72.68202209472656,0.40951842069625854,-101.37785339355469,-3.2327051162719727
3750,949,109.55,261,259.19613817000004,248580,7.742636826811278e-05,11928,25.41242027282715,0.40789204835891724,-103.36528015136719,-3.0879106521606445
3760,950,110.33,262,261.54246919,249800,7.742636826811278e-05,11989,60.349388122558594,0.4059980809688568,-102.61559295654297,-3.0590248107910156
3770,950,110.39,263,261.61585486999996,250900,7.742636826811278e-05,12044,22.258014678955078,0.4042949080467224,-102.97992706298828,-3.17201566696167
3780,951,110.65,264,262.65039906000004,251940,7.742636826811278e-05,12096,73.14486694335938,0.40269818902015686,-99.52635192871094,-3.0041675567626953
3790,952,111.06,265,264.06118097,253180,7.742636826811278e-05,12158,73.39488220214844,0.40081024169921875,-101.00907897949219,-3.004732131958008
3800,953,111.01,266,263.83693875000006,254140,7.742636826811278e-05,12206,12.687437057495117,0.39936336874961853,-103.64501953125,-3.1237573623657227
3810,954,111.07,267,264.22710254,255380,7.742636826811278e-05,12268,10.817840576171875,0.3975007236003876,-100.52249908447266,-3.0076587200164795
3820,954,110.98,268,264.15785073,256360,7.742636826811278e-05,12317,14.2041015625,0.39602887630462646,-106.46280670166016,-3.286571979522705
3830,955,110.96,269,264.28036224000004,257520,7.742636826811278e-05,12375,37.82490539550781,0.39430075883865356,-104.82293701171875,-3.2347097396850586
3840,956,111.25,270,265.33562710999996,258660,7.742636826811278e-05,12432,152.0880126953125,0.39261099696159363,-108.5825424194336,-3.1594133377075195
3850,957,111.82,271,266.8987912,259840,7.742636826811278e-05,12491,80.20448303222656,0.39084550738334656,-102.49044036865234,-2.888601303100586
3860,958,111.79,272,266.79239051,260960,7.742636826811278e-05,12547,22.135536193847656,0.38919880986213684,-104.67709350585938,-3.102132797241211
3870,959,111.93,273,267.45761827000007,262120,7.742636826811278e-05,12605,19.71061897277832,0.3874995708465576,-106.73271942138672,-3.1921980381011963
3880,960,112.25,274,268.29223927,263320,7.742636826811278e-05,12665,57.90053939819336,0.3857448697090149,-105.11618041992188,-3.2238073348999023
3890,960,112.38,275,268.55650158,264360,7.742636826811278e-05,12717,5.218739986419678,0.38420572876930237,-106.63932800292969,-3.6060328483581543
3900,961,112.92,276,270.46904086999996,265440,7.742636826811278e-05,12771,67.2938003540039,0.3826219141483307,-100.55772399902344,-3.2291667461395264
3910,962,113.19,277,271.48099670000005,266720,7.742636826811278e-05,12835,59.37860870361328,0.3807796835899353,-104.66275024414062,-3.29099178314209
3920,962,113.58,278,272.23328554999995,267820,7.742636826811278e-05,12890,14.797069549560547,0.3792063891887665,-105.54396057128906,-3.2354705333709717
3930,963,113.81,279,272.84904940999996,268880,7.742636826811278e-05,12943,48.64181137084961,0.3776981830596924,-105.46199035644531,-3.3196187019348145
3940,963,113.45,280,272.05040959999997,270020,7.742636826811278e-05,13000,6.845531463623047,0.37608277797698975,-106.31880187988281,-3.1745967864990234
3950,964,113.44,281,272.57295802,271180,7.742636826811278e-05,13058,66.05781555175781,0.37443360686302185,-109.11093139648438,-3.340761184692383
3960,965,113.46,282,272.59231746999995,272220,7.742636826811278e-05,13110,34.60556411743164,0.3729606568813324,-103.91222381591797,-3.366834878921509
3970,966,113.47,283,272.76184712,273460,7.742636826811278e-05,13172,51.498905181884766,0.3712226152420044,-108.76505279541016,-3.4235405921936035
3980,966,113.61,284,273.14020432,274600,7.742636826811278e-05,13229,66.12699890136719,0.36961591243743896,-107.94344329833984,-3.3406014442443848
